id,cycle,setting1,setting2,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,label_bnc
48,156,100,-0.000825,389.0025,481.71,1193.0025,1050.45,10.965,16.2075,415.2975,1791.0225,6824.64,0.975,35.4825,390.9075,1790.985,6128.385,6.333375,0.0225,294.75,1791,29.22,17.496225,0
48,157,100,0.00195,389.0025,482.025,1194.4275,1051.5675,10.965,16.2075,415.215,1791.0525,6813.66,0.975,35.52,391.0425,1791.015,6125.34,6.313275,0.0225,294,1791,29.085,17.43015,0
48,158,100,0.00075,389.0025,481.74,1192.8375,1060.47,10.965,16.2075,415.2825,1790.9925,6821.0175,0.975,35.625,391.305,1791.0225,6127.83,6.303825,0.0225,294,1791,29.22,17.44635,0
48,159,100,-0.000525,389.0025,481.815,1186.8825,1054.89,10.965,16.2075,415.05,1791,6820.6425,0.975,35.55,391.5675,1791.0075,6128.43,6.3117,0.0225,294.75,1791,29.1675,17.53305,0
48,160,100,0.000675,389.0025,481.7925,1189.47,1051.2225,10.965,16.2075,415.215,1790.97,6815.73,0.975,35.625,391.38,1791.015,6126.48,6.3462,0.0225,295.5,1791,29.085,17.49735,0
48,161,100,0.000525,389.0025,482.0175,1191.5775,1052.3475,10.965,16.2075,415.965,1791.03,6824.205,0.975,35.4375,391.44,1791.015,6127.4475,6.315675,0.0225,294,1791,29.115,17.564625,0
48,162,100,0.00075,389.0025,482.0025,1191.5475,1051.56,10.965,16.2075,415.4025,1791.03,6823.1625,0.975,35.4975,390.9,1791.0225,6129.735,6.348825,0.0225,293.25,1791,29.145,17.4723,0
48,163,100,-0.000225,389.0025,481.7925,1191.21,1056.6375,10.965,16.2075,414.9975,1791.015,6817.905,0.975,35.5275,391.0425,1791.0075,6129.66,6.317625,0.0225,294,1791,29.1075,17.41515,0
48,164,100,-0.001125,389.0025,481.875,1189.275,1054.23,10.965,16.2075,415.0875,1790.9925,6825.8625,0.975,35.415,391.26,1791.0375,6128.1975,6.313125,0.0225,294.75,1791,29.0175,17.4222,0
48,165,100,0.000075,389.0025,482.25,1193.7225,1052.6925,10.965,16.2075,415.8075,1791.03,6827.19,0.975,35.52,391.74,1791,6134.205,6.32415,0.0225,296.25,1791,29.01,17.4321,0
48,166,100,-0.000525,389.0025,481.8825,1190.2575,1055.76,10.965,16.2075,415.545,1791.03,6827.085,0.975,35.5875,391.3725,1791.06,6129.4275,6.354,0.0225,294.75,1791,29.1375,17.536575,0
48,167,100,-0.001425,389.0025,481.1475,1193.6325,1051.0725,10.965,16.2075,415.2975,1791.0225,6824.01,0.975,35.5875,391.4775,1790.97,6131.865,6.328725,0.0225,294,1791,29.175,17.4312,0
48,168,100,-0.0012,389.0025,481.905,1187.58,1055.3625,10.965,16.2075,415.65,1791.045,6823.395,0.975,35.4975,391.605,1791.0225,6128.685,6.31005,0.0225,295.5,1791,29.1825,17.4804,0
48,169,100,-0.000525,389.0025,482.1075,1186.755,1052.5125,10.965,16.2075,415.29,1791.0525,6821.925,0.975,35.6025,391.77,1791.06,6134.5275,6.3327,0.0225,296.25,1791,29.1225,17.4774,0
48,170,100,0.000375,389.0025,481.74,1201.0575,1046.6475,10.965,16.2075,415.515,1791.015,6823.2225,0.975,35.4675,391.77,1791.0075,6128.865,6.373275,0.0225,294.75,1791,29.19,17.467425,0
48,171,100,-0.000375,389.0025,482.2425,1194.3975,1052.58,10.965,16.2075,414.72,1791.0075,6822.0825,0.975,35.595,391.4025,1791.06,6133.68,6.331575,0.0225,295.5,1791,29.1075,17.404875,0
48,172,100,0.000375,389.0025,481.515,1196.9925,1055.4375,10.965,16.2075,415.4325,1791.0225,6824.0175,0.975,35.46,391.44,1791.03,6135.255,6.30465,0.0225,294.75,1791,29.01,17.56725,0
48,173,100,0.000225,389.0025,482.175,1192.98,1050.33,10.965,16.2075,416.07,1791.03,6826.35,0.975,35.6025,391.29,1791.015,6135.7125,6.3366,0.0225,295.5,1791,29.055,17.4414,0
48,174,100,0.000975,389.0025,482.0625,1188.48,1055.4525,10.965,16.2075,415.095,1791.0375,6825.24,0.975,35.6475,391.89,1791.0075,6137.4975,6.308025,0.0225,295.5,1791,29.1525,17.51925,0
48,175,100,0.0015,389.0025,482.0925,1198.4925,1057.7625,10.965,16.2075,415.485,1790.9925,6827.0625,0.975,35.535,391.2075,1791.015,6137.535,6.332925,0.0225,294.75,1791,29.13,17.505675,0
48,176,100,-0.00135,389.0025,482.2425,1192.2,1056.9225,10.965,16.2075,415.23,1791,6829.7625,0.975,35.595,391.2675,1791.045,6136.005,6.3102,0.0225,294.75,1791,29.085,17.541525,0
48,177,100,-0.00045,389.0025,481.9425,1191.99,1058.355,10.965,16.2075,415.095,1791.0225,6829.215,0.975,35.715,391.3275,1791.06,6137.34,6.312525,0.0225,295.5,1791,29.085,17.465175,0
48,178,100,-0.000525,389.0025,481.5375,1189.0875,1053.3675,10.965,16.2075,415.47,1790.9925,6837.075,0.975,35.6925,390.8925,1791.0075,6138.4575,6.338175,0.0225,294.75,1791,29.085,17.510625,0
48,179,100,0.002925,389.0025,481.785,1191.3075,1059.0525,10.965,16.2075,414.9825,1791.015,6826.74,0.975,35.55,391.3125,1791.0225,6136.4325,6.328275,0.0225,294.75,1791,29.22,17.5254,0
48,180,100,0.00165,389.0025,481.7925,1196.475,1054.365,10.965,16.2075,415.05,1791.045,6832.3575,0.975,35.625,391.425,1791.0225,6137.94,6.3252,0.0225,293.25,1791,29.085,17.4441,0
48,181,100,-0.002025,389.0025,481.8975,1194.2925,1051.5075,10.965,16.2075,415.8675,1791.0375,6830.5275,0.975,35.7075,390.99,1791.0525,6138.8325,6.34935,0.0225,296.25,1791,29.1075,17.494425,0
48,182,100,0.000075,389.0025,482.2575,1188.8625,1051.3725,10.965,16.2075,414.945,1791.0225,6830.5125,0.975,35.625,391.5675,1790.985,6140.16,6.319575,0.0225,294.75,1791,29.205,17.508375,0
48,183,100,0.00135,389.0025,482.13,1195.6125,1055.2875,10.965,16.2075,414.975,1791.0075,6834.9,0.975,35.6625,391.2225,1790.9925,6139.83,6.31995,0.0225,295.5,1791,29.0475,17.539725,0
48,184,100,-0.001875,389.0025,481.89,1193.91,1048.9725,10.965,16.2,414.48,1791.0075,6836.625,0.975,35.7075,391.2,1791.0225,6145.725,6.3276,0.0225,294.75,1791,29.115,17.4843,0
48,185,100,-0.00105,389.0025,481.8975,1198.9125,1057.3575,10.965,16.2075,415.095,1790.9925,6837.2775,0.975,35.52,390.8025,1791.015,6142.2225,6.334275,0.0225,294.75,1791,29.0775,17.459625,0
48,186,100,-0.00075,389.0025,481.8,1192.7475,1056.78,10.965,16.2075,415.5975,1791.0675,6836.64,0.975,35.4675,391.7925,1791.03,6144.1575,6.3159,0.0225,295.5,1791,29.1675,17.5563,0
48,187,100,-0.000075,389.0025,481.965,1199.5425,1060.1025,10.965,16.2075,415.5975,1791.03,6838.6875,0.975,35.64,391.1775,1791.0525,6143.7525,6.32355,0.0225,295.5,1791,29.085,17.515575,0
48,188,100,0.00135,389.0025,481.755,1195.02,1053.9675,10.965,16.2075,415.305,1791.03,6844.1175,0.975,35.7375,391.365,1791.0075,6149.07,6.327225,0.0225,294.75,1791,29.04,17.467125,0
48,189,100,0.000225,389.0025,482.25,1192.0875,1056.165,10.965,16.2075,415.2075,1791.015,6839.9325,0.975,35.655,391.38,1791.03,6145.7625,6.33465,0.0225,294,1791,28.98,17.439375,0
48,190,100,-0.0006,389.0025,482.415,1192.26,1056.975,10.965,16.2075,415.4175,1790.9625,6840.84,0.975,35.61,391.2075,1791.0075,6147.2025,6.318225,0.0225,295.5,1791,29.1525,17.5551,0
48,191,100,0.000525,389.0025,481.995,1190.16,1062.315,10.965,16.2075,415.4625,1791,6844.8,0.975,35.595,391.23,1790.9925,6147.9675,6.3324,0.0225,297,1791,29.1,17.443275,0
48,192,100,-0.000375,389.0025,482.2575,1196.475,1058.1675,10.965,16.2075,414.7425,1791.03,6846.2625,0.975,35.61,391.2225,1791.045,6150.4575,6.333975,0.0225,296.25,1791,29.205,17.43825,0
48,193,100,0.001725,389.0025,481.845,1197.69,1057.4025,10.965,16.2075,414.9075,1791.0075,6847.3125,0.975,35.535,391.065,1790.9925,6146.64,6.339825,0.0225,294.75,1791,29.04,17.465475,0
48,194,100,0.000675,389.0025,481.965,1194.7125,1060.98,10.965,16.2075,415.23,1791.0075,6851.805,0.975,35.5725,390.555,1791.06,6149.085,6.3261,0.0225,296.25,1791,28.95,17.4543,0
48,195,100,-0.000375,389.0025,481.8825,1190.8575,1053.7125,10.965,16.2075,414.5625,1791.0375,6846.465,0.975,35.6775,391.515,1791.0825,6149.9625,6.316575,0.0225,294.75,1791,28.9425,17.426925,0
48,196,100,-0.00075,389.0025,482.625,1192.7175,1059.0975,10.965,16.2075,415.0575,1791.0375,6847.3125,0.975,35.7075,391.155,1791.075,6152.2125,6.350475,0.0225,295.5,1791,29.055,17.51745,0
48,197,100,0.00195,389.0025,482.0175,1194,1057.6725,10.965,16.2075,414.9525,1791.06,6856.62,0.975,35.7825,391.29,1791.0975,6154.785,6.350475,0.0225,294.75,1791,29.0325,17.359425,0
48,198,100,0.001425,389.0025,481.77,1188.96,1061.4975,10.965,16.2075,415.425,1791.0525,6854.58,0.975,35.55,391.215,1791.045,6156.375,6.3531,0.0225,295.5,1791,28.92,17.446425,0
48,199,100,0.0003,389.0025,482.3475,1196.0475,1060.5825,10.965,16.2075,415.5375,1791.045,6856.8375,0.975,35.715,390.705,1791.03,6158.985,6.346275,0.0225,294,1791,29.055,17.3691,0
48,200,100,-0.0006,389.0025,481.815,1193.445,1057.5525,10.965,16.2075,415.9425,1791.0225,6849.3825,0.975,35.745,391.0575,1791.06,6158.4225,6.350475,0.0225,296.25,1791,29.1225,17.385075,0
48,201,100,-0.0009,389.0025,482.1075,1198.98,1058.1375,10.965,16.2075,414.63,1791.0225,6855.3,0.975,35.6625,391.155,1791.075,6159.885,6.350775,0.0225,295.5,1791,29.0625,17.5245,1
48,202,100,0.000825,389.0025,481.545,1193.07,1058.6625,10.965,16.2075,414.9675,1791.0225,6853.605,0.975,35.64,390.93,1791.0525,6161.1225,6.362925,0.0225,295.5,1791,29.19,17.4513,1
48,203,100,0.0006,389.0025,482.085,1197.225,1062.3825,10.965,16.2075,415.2375,1790.9925,6858.315,0.975,35.67,390.6,1791.06,6158.6625,6.32145,0.0225,296.25,1791,29.13,17.340675,1
48,204,100,0.0015,389.0025,482.505,1190.565,1064.1075,10.965,16.2075,414.33,1791.0525,6859.5675,0.975,35.655,391.08,1791.0375,6162.33,6.359475,0.0225,297,1791,29.055,17.408775,1
48,205,100,-0.002025,389.0025,481.9875,1191.51,1064.4825,10.965,16.2075,414.57,1790.9925,6863.5125,0.975,35.7075,390.87,1791.0375,6162.4425,6.33195,0.0225,296.25,1791,28.95,17.45235,1
48,206,100,0.0024,389.0025,482.0025,1197.3375,1063.3425,10.965,16.2075,414.735,1791.0825,6859.8825,0.975,35.7375,390.9225,1791.0525,6163.41,6.353925,0.0225,295.5,1791,29.01,17.356125,1
48,207,100,0.002625,389.0025,482.31,1200.5625,1056.9,10.965,16.2075,415.32,1791.045,6858.8175,0.975,35.7675,390.8325,1791.06,6166.545,6.366,0.0225,297,1791,29.1825,17.405775,1
48,208,100,-0.000525,389.0025,482.4975,1193.34,1057.9875,10.965,16.2075,414.93,1791.0825,6866.3925,0.975,35.8275,390.9675,1791.0675,6168,6.3519,0.0225,295.5,1791,29.13,17.368425,1
48,209,100,0.0006,389.0025,482.1225,1197.045,1066.44,10.965,16.2075,414.8025,1791.03,6869.205,0.975,35.76,390.54,1791.0375,6171.87,6.364275,0.0225,297,1791,29.085,17.3064,1
48,210,100,-0.00165,389.0025,482.0325,1200.09,1062.87,10.965,16.2075,414.5175,1791.045,6870.9375,0.975,35.7375,390.765,1791.0675,6168.105,6.36165,0.0225,295.5,1791,29.01,17.39805,1
48,211,100,0.000975,389.0025,482.1825,1200.5625,1063.38,10.965,16.2075,414.81,1791.0225,6873.0225,0.975,35.955,390.2175,1791.075,6170.595,6.3447,0.0225,297,1791,29.025,17.455725,1
48,212,100,0.0006,389.0025,482.265,1195.8075,1062.7425,10.965,16.2075,414.42,1791.0675,6877.53,0.975,35.9175,390.705,1791,6171.69,6.35325,0.0225,295.5,1791,28.98,17.40915,1
48,213,100,-0.00195,389.0025,482.46,1198.065,1056.495,10.965,16.2075,414.9075,1791.105,6875.2875,0.975,35.715,390.9975,1791.075,6172.74,6.357975,0.0225,297,1791,28.98,17.366175,1
48,214,100,-0.000975,389.0025,482.3475,1196.2275,1060.41,10.965,16.2075,414.69,1791.09,6875.835,0.975,35.8575,390.33,1791.09,6176.985,6.34695,0.0225,296.25,1791,29.0925,17.3598,1
48,215,100,0.00225,389.0025,482.3025,1201.32,1065.975,10.965,16.2075,414.795,1791.075,6879.5925,0.975,35.76,390.45,1791.045,6180.1125,6.3585,0.0225,297.75,1791,28.8225,17.35335,1
48,216,100,-0.003375,389.0025,482.55,1200.75,1055.7225,10.965,16.2075,414.75,1791.075,6878.5875,0.975,35.9775,390.7725,1791.0675,6181.02,6.3762,0.0225,297.75,1791,28.935,17.4,1
48,217,100,-0.000825,389.0025,482.4675,1195.995,1065.8325,10.965,16.2075,414.6675,1791.06,6875.25,0.975,35.73,390.78,1791.0975,6178.29,6.380475,0.0225,297.75,1791,28.8075,17.38305,1
48,218,100,0.001125,389.0025,482.4975,1199.07,1061.3475,10.965,16.2075,414.885,1791.045,6887.1525,0.975,35.6925,390.66,1791.075,6182.8575,6.384825,0.0225,296.25,1791,29.04,17.36385,1
48,219,100,0.0021,389.0025,482.5125,1201.47,1067.22,10.965,16.2075,414.3375,1791.06,6887.46,0.975,35.9025,390.6525,1791.075,6185.895,6.364725,0.0225,297,1791,28.8375,17.361375,1
48,220,100,-0.002175,389.0025,482.5725,1200.45,1064.205,10.965,16.2075,414.9075,1791.045,6890.3475,0.975,35.85,390.75,1791.045,6187.59,6.3651,0.0225,297,1791,28.89,17.3637,1
48,221,100,-0.001425,389.0025,482.31,1198.62,1069.1775,10.965,16.2075,414.0075,1791.0975,6893.895,0.975,36.0075,390.54,1791.075,6191.55,6.381525,0.0225,296.25,1791,28.95,17.4129,1
48,222,100,0.0042,389.0025,482.7825,1202.6925,1064.565,10.965,16.2075,414.15,1791.075,6892.68,0.975,35.925,390.5475,1791.045,6186.57,6.385425,0.0225,296.25,1791,28.9875,17.35185,1
48,223,100,-0.000825,389.0025,482.6925,1203,1064.19,10.965,16.2075,414.1875,1791.09,6896.07,0.975,35.9625,390.66,1791.075,6196.7175,6.370875,0.0225,296.25,1791,28.8,17.347275,1
48,224,100,-0.000975,389.0025,482.52,1204.8225,1069.9275,10.965,16.2075,414.2925,1791.0525,6901.9275,0.975,35.9475,390.765,1791.0525,6197.49,6.387825,0.0225,296.25,1791,28.8825,17.346825,1
48,225,100,-0.0012,389.0025,482.9025,1198.635,1072.5975,10.965,16.2075,414.2175,1791.0825,6899.1075,0.975,35.835,390.3525,1791.1125,6199.9725,6.3432,0.0225,296.25,1791,28.77,17.4039,1
48,226,100,-0.003225,389.0025,482.2125,1203.165,1064.46,10.965,16.2075,413.9925,1791.0375,6905.865,0.975,35.94,390.7275,1791.09,6198.4875,6.37035,0.0225,297,1791,28.875,17.27745,1
48,227,100,-0.000075,389.0025,482.8125,1206.4575,1069.62,10.965,16.2075,414.2475,1791.12,6906.7275,0.975,35.82,390.105,1791.09,6204.4875,6.360225,0.0225,297.75,1791,28.98,17.359275,1
48,228,100,0.00015,389.0025,482.865,1199.1675,1065.06,10.965,16.2075,413.235,1791.0675,6907.8075,0.975,36.03,390.51,1791.0825,6203.6925,6.385875,0.0225,296.25,1791,28.8825,17.311125,1
48,229,100,0.000525,389.0025,483.135,1200.6975,1068.915,10.965,16.2075,413.715,1791.0825,6910.89,0.975,36,390.2175,1791.09,6202.8825,6.371025,0.0225,297,1791,28.9425,17.279025,1
48,230,100,0.00285,389.0025,482.5425,1200.435,1072.2,10.965,16.2075,413.8725,1791.1425,6915.9825,0.975,36.09,390.57,1791.15,6207.15,6.3834,0.0225,297.75,1791,28.8675,17.261025,1
48,231,100,-0.001875,389.0025,483.015,1207.155,1076.3925,10.965,16.2075,413.7375,1791.39,6921.3975,0.975,35.985,390.3975,1791.4125,6217.6875,6.369225,0.0225,298.5,1791,28.8375,17.2641,1
49,1,100,0.001425,389.0025,481.7325,1196.6775,1050.9,10.965,16.2075,414.9975,1791.09,6781.08,0.975,35.64,391.29,1791.09,6096.7125,6.31425,0.0225,295.5,1791,29.1525,17.511075,0
49,2,100,-0.001725,389.0025,481.7775,1187.925,1050.3825,10.965,16.2075,414.9375,1791.075,6783.15,0.975,35.655,391.26,1791.09,6090.945,6.326325,0.0225,294,1791,28.965,17.42175,0
49,3,100,-0.00105,389.0025,482.3025,1191.615,1056.39,10.965,16.2075,415.02,1791.105,6783.6525,0.975,35.6325,390.8625,1791.105,6094.725,6.316875,0.0225,294,1791,29.0775,17.4159,0
49,4,100,0.00105,389.0025,482.055,1191.8775,1058.1675,10.965,16.2075,415.1925,1791.0975,6783.5475,0.975,35.475,390.9375,1791.075,6097.575,6.30915,0.0225,294.75,1791,29.175,17.390325,0
49,5,100,-0.00135,389.0025,482.0025,1198.3125,1055.16,10.965,16.2075,414.915,1791.045,6778.62,0.975,35.565,391.0725,1791.075,6089.19,6.3342,0.0225,294.75,1791,29.0925,17.445225,0
49,6,100,-0.0039,389.0025,481.86,1193.625,1055.19,10.965,16.2075,415.2675,1791.105,6778.5,0.975,35.6475,391.5825,1791.1275,6096.1575,6.304575,0.0225,294,1791,29.1,17.54115,0
49,7,100,0.0018,389.0025,482.0925,1189.815,1052.3625,10.965,16.2075,415.3575,1791.03,6781.995,0.975,35.565,390.9825,1791.0675,6094.365,6.30645,0.0225,294,1791,29.0925,17.440275,0
49,8,100,0.0024,389.0025,482.13,1187.79,1051.98,10.965,16.2075,415.0425,1791.105,6789.3975,0.975,35.5425,390.93,1791.06,6091.2675,6.31125,0.0225,294.75,1791,29.1375,17.481225,0
49,9,100,-0.00075,389.0025,481.905,1191.9075,1056.4275,10.965,16.2075,415.0725,1791.0975,6786.1875,0.975,35.7,390.975,1791.0975,6097.3275,6.323025,0.0225,294,1791,29.13,17.453025,0
49,10,100,0.000075,389.0025,481.575,1186.8825,1051.995,10.965,16.2075,414.96,1791.06,6783.84,0.975,35.58,391.11,1791.09,6097.14,6.32145,0.0225,295.5,1791,29.1825,17.4075,0
49,11,100,-0.00195,389.0025,481.9875,1189.56,1055.0775,10.965,16.2075,415.4175,1791.0825,6780.75,0.975,35.58,391.3875,1791.075,6095.865,6.311775,0.0225,294,1791,29.1375,17.542875,0
49,12,100,-0.0012,389.0025,481.47,1193.625,1053.045,10.965,16.2075,415.245,1791.12,6777.465,0.975,35.67,391.335,1791.075,6093.3825,6.2895,0.0225,294,1791,29.1675,17.48385,0
49,13,100,-0.001875,389.0025,481.995,1188.315,1042.26,10.965,16.2075,414.6975,1791.075,6787.71,0.975,35.64,391.4025,1791.105,6092.2875,6.3183,0.0225,294.75,1791,29.355,17.40705,0
49,14,100,0.000825,389.0025,481.845,1186.5675,1059.0825,10.965,16.2075,415.785,1791.0675,6787.575,0.975,35.7225,391.3575,1791.0975,6090.975,6.3501,0.0225,293.25,1791,29.07,17.475825,0
49,15,100,-0.002025,389.0025,482.0175,1189.6275,1055.19,10.965,16.2075,415.005,1791.0825,6789.3825,0.975,35.6925,390.93,1791.075,6095.7,6.315,0.0225,296.25,1791,29.085,17.4714,0
49,16,100,0.000225,389.0025,481.8975,1191.6375,1054.14,10.965,16.2075,414.8325,1791.0975,6788.0325,0.975,35.535,391.515,1791.06,6091.8075,6.3201,0.0225,294.75,1791,29.1525,17.571525,0
49,17,100,0.000825,389.0025,481.92,1195.365,1058.0325,10.965,16.2075,415.2975,1791.09,6782.685,0.975,35.595,391.3725,1791.0975,6097.32,6.33075,0.0225,294,1791,29.1375,17.470425,0
49,18,100,-0.000075,389.0025,482.0625,1194.8475,1054.92,10.965,16.2075,415.0275,1791.075,6785.5425,0.975,35.7,391.2225,1791.135,6093.0075,6.2988,0.0225,294.75,1791,29.205,17.36235,0
49,19,100,0,389.0025,481.815,1185.765,1047.42,10.965,16.2075,414.5925,1791.0975,6789.3825,0.975,35.58,391.335,1791.0825,6091.4625,6.31995,0.0225,294,1791,29.115,17.43855,0
49,20,100,-0.001575,389.0025,482.025,1189.95,1055.1825,10.965,16.2075,415.0875,1791.12,6785.8725,0.975,35.67,391.245,1791.105,6100.98,6.310725,0.0225,294.75,1791,29.0775,17.469225,0
49,21,100,0.000075,389.0025,481.71,1198.3425,1051.035,10.965,16.2075,415.305,1791.06,6778.8675,0.975,35.5575,391.215,1791.0825,6095.4,6.31965,0.0225,294.75,1791,29.13,17.498625,0
49,22,100,0.0021,389.0025,482.1825,1191.2475,1053.0675,10.965,16.2075,414.9825,1791.09,6790.665,0.975,35.64,391.2375,1791.09,6094.455,6.31545,0.0225,294.75,1791,29.13,17.46585,0
49,23,100,0.000975,389.0025,481.7025,1191.615,1056.375,10.965,16.2075,415.1775,1791.1125,6776.2875,0.975,35.4,391.08,1791.0975,6096.4425,6.313725,0.0225,295.5,1791,29.1675,17.47545,0
49,24,100,0.00075,389.0025,482.655,1186.3275,1056.4725,10.965,16.2075,415.3575,1791.075,6782.3175,0.975,35.58,390.7725,1791.06,6090.765,6.31785,0.0225,294.75,1791,28.9725,17.466525,0
49,25,100,0.001725,389.0025,482.2725,1193.07,1053.48,10.965,16.2075,415.4925,1791.06,6787.29,0.975,35.6325,391.065,1791.0825,6093.1725,6.304425,0.0225,293.25,1791,29.07,17.526,0
49,26,100,-0.000375,389.0025,481.6275,1192.23,1056.42,10.965,16.2075,415.065,1791.0675,6782.1375,0.975,35.67,391.335,1791.075,6090.2625,6.31485,0.0225,294,1791,29.1675,17.54505,0
49,27,100,-0.000525,389.0025,481.8075,1194.3825,1057.38,10.965,16.2075,415.2675,1791.0975,6784.575,0.975,35.6175,391.2,1791.0975,6092.2425,6.322725,0.0225,294,1791,29.205,17.412525,0
49,28,100,-0.000525,389.0025,481.6875,1188.2025,1053.885,10.965,16.2075,415.215,1791.075,6787.1775,0.975,35.5425,391.365,1791.075,6092.2875,6.3195,0.0225,294.75,1791,29.1825,17.482725,0
49,29,100,0.0003,389.0025,482.3775,1192.3425,1058.6925,10.965,16.2075,414.87,1791.12,6781.3125,0.975,35.6475,390.9825,1791.075,6088.5825,6.312,0.0225,295.5,1791,29.2875,17.5299,0
49,30,100,-0.00045,389.0025,481.9425,1188.7275,1051.9575,10.965,16.2075,414.9075,1791.06,6781.1325,0.975,35.4825,391.185,1791.075,6094.4175,6.329325,0.0225,294.75,1791,29.085,17.4567,0
49,31,100,0.000075,389.0025,481.8825,1191.9,1052.52,10.965,16.2075,415.095,1791.105,6780.99,0.975,35.5275,390.795,1791.09,6093.075,6.30855,0.0225,294.75,1791,29.055,17.5323,0
49,32,100,-0.00105,389.0025,482.1975,1191.795,1056.7725,10.965,16.2075,414.66,1791.1275,6781.53,0.975,35.7825,391.0275,1791.105,6095.6925,6.295875,0.0225,294,1791,29.1525,17.412975,0
49,33,100,-0.0015,389.0025,481.5375,1192.9725,1056.1425,10.965,16.2075,414.99,1791.09,6781.62,0.975,35.7675,390.99,1791.1125,6092.7,6.343875,0.0225,295.5,1791,29.175,17.44695,0
49,34,100,-0.00045,389.0025,481.9875,1195.4325,1053.5925,10.965,16.2075,414.9675,1791.0825,6781.665,0.975,35.5575,391.17,1791.0975,6089.1975,6.3153,0.0225,294.75,1791,29.13,17.525625,0
49,35,100,-0.0006,389.0025,482.5875,1193.055,1053.5025,10.965,16.2075,415.17,1791.09,6783.9225,0.975,35.43,391.4925,1791.06,6096.87,6.31065,0.0225,294.75,1791,29.28,17.39205,0
49,36,100,0.00285,389.0025,481.425,1193.7225,1053.66,10.965,16.2075,415.1775,1791.09,6781.875,0.975,35.6325,391.0725,1791.105,6092.28,6.35055,0.0225,294.75,1791,29.2125,17.471625,0
49,37,100,-0.00045,389.0025,481.8675,1194.0975,1056.0225,10.965,16.2075,415.7175,1791.105,6786.945,0.975,35.6625,391.1325,1791.105,6095.97,6.32385,0.0225,294.75,1791,29.2125,17.44005,0
49,38,100,0.00105,389.0025,481.98,1187.625,1057.3275,10.965,16.2075,415.2675,1791.0525,6786.7725,0.975,35.7225,391.125,1791.0675,6094.155,6.31425,0.0225,294.75,1791,29.0625,17.47515,0
49,39,100,-0.001725,389.0025,481.7925,1187.0175,1053.3375,10.965,16.2075,414.9375,1791.075,6781.4925,0.975,35.6625,391.0125,1791.0825,6094.7625,6.3384,0.0225,294.75,1791,29.0775,17.498925,0
49,40,100,-0.000675,389.0025,481.7175,1189.335,1057.605,10.965,16.2075,415.02,1791.105,6780.84,0.975,35.5875,391.125,1791.1125,6091.425,6.351525,0.0225,294.75,1791,29.0625,17.480325,0
49,41,100,0.003075,389.0025,482.0775,1192.08,1058.5575,10.965,16.2075,415.44,1791.09,6784.6425,0.975,35.565,391.395,1791.0675,6092.22,6.346875,0.0225,294.75,1791,29.1525,17.47725,0
49,42,100,-0.002175,389.0025,482.1075,1193.3175,1050.9525,10.965,16.2075,414.81,1791.075,6779.6025,0.975,35.655,391.26,1791.105,6091.3875,6.336375,0.0225,294,1791,29.13,17.4756,0
49,43,100,0.000525,389.0025,481.8075,1189.875,1055.7225,10.965,16.2075,415.0275,1791.1275,6787.1475,0.975,35.67,391.245,1791.06,6095.73,6.291525,0.0225,294,1791,29.16,17.5146,0
49,44,100,0.000225,389.0025,481.845,1189.7325,1057.845,10.965,16.2075,414.6525,1791.09,6778.2,0.975,35.655,391.0725,1791.0975,6091.86,6.333,0.0225,294.75,1791,29.1675,17.539425,0
49,45,100,0.0012,389.0025,481.935,1190.46,1054.245,10.965,16.2075,415.1775,1791.0825,6782.7375,0.975,35.7,390.99,1791.0975,6096.225,6.3294,0.0225,294.75,1791,29.0325,17.4351,0
49,46,100,-0.00045,389.0025,481.695,1195.7325,1061.4675,10.965,16.2075,415.485,1791.1125,6788.8725,0.975,35.7675,391.32,1791.0825,6095.625,6.327975,0.0225,294.75,1791,29.1525,17.446875,0
49,47,100,-0.0033,389.0025,481.935,1194.525,1056.9375,10.965,16.2075,415.215,1791.105,6783.795,0.975,35.745,391.08,1791.1125,6096.825,6.333375,0.0225,295.5,1791,28.995,17.5011,0
49,48,100,-0.000075,389.0025,481.74,1189.395,1054.2375,10.965,16.2075,414.8775,1791.0825,6781.605,0.975,35.655,391.215,1791.09,6096.375,6.3372,0.0225,294.75,1791,29.0475,17.46,0
49,49,100,0.00015,389.0025,481.86,1188.5775,1055.6775,10.965,16.2075,414.735,1791.105,6789.8925,0.975,35.6325,390.6975,1791.06,6090.975,6.359925,0.0225,294.75,1791,29.235,17.581275,0
49,50,100,0.00015,389.0025,481.7625,1190.55,1052.79,10.965,16.2075,415.1475,1791.075,6781.35,0.975,35.655,391.3275,1791.0975,6094.215,6.3246,0.0225,294,1791,29.1075,17.4258,0
49,51,100,0.0003,389.0025,481.575,1195.335,1053.3525,10.965,16.2075,415.05,1791.0525,6790.02,0.975,35.5575,391.155,1791.1425,6095.745,6.32865,0.0225,294,1791,29.1675,17.492775,0
49,52,100,-0.000525,389.0025,481.83,1192.3425,1052.805,10.965,16.2075,414.885,1791.0975,6784.4475,0.975,35.61,391.0275,1791.105,6094.83,6.289875,0.0225,294,1791,29.235,17.5014,0
